1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 1.81929e-06 
2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 2.69748e-06 
3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 3.97878e-06 
5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 5.83825e-06 
8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 8.52236e-06 
1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 1.23762e-05 
1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 1.78799e-05 
2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 2.5698e-05 
3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 3.67446e-05 
5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 5.22702e-05 
7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 7.39748e-05 
0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 0.000104157 
0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 0.000145905 
0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 0.000203347 
0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 0.000281964 
0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 0.000388994 
0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 0.00053394 
0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 0.000729202 
0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 0.000990865 
0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 0.00133967 
0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 0.00180221 
0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 0.00241237 
0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 0.00321305 
0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 0.0042583 
0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 0.00561573 
0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 0.00736945 
0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 0.00962344 
0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 0.0125055 
0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 0.0161716 
0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 0.0208112 
0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 0.0266528 
0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 0.0339703 
0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 0.0430898 
0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 0.0543977 
0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 0.0683481 
0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 0.085472 
0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 0.106386 
0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 0.131801 
0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 0.162533 
0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 0.199508 
0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 0.243778 
0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 0.29652 
0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 0.359048 
0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 0.43282 
0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 0.519436 
0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 0.620644 
0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 0.738339 
0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 0.874558 
1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 1.03147 
1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 1.21139 
1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 1.41671 
1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 1.64997 
1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 1.91374 
2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 2.21068 
2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 2.54347 
2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 2.91479 
3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 3.32728 
3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 3.78355 
4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 4.28608 
4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 4.83725 
5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 5.43926 
6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 6.09413 
6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 6.80365 
7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 7.56935 
8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 8.39249 
9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 9.27404 
10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 10.2147 
